config,delta,metric,delta_mean,delta_std,n_seeds,sign_pos,sign_neg,sign_p,n_near_tie,sign_p_robust
single,trm_mixer-trm_mixer_nomix,accuracy,-0.0750678151845932,0.19805339752778814,10,5,5,1.0,0,1.0
single,trm_mixer-trm_mixer_nomix,mse,0.0750678151845932,0.19805339752778814,10,5,5,1.0,0,1.0
single,trm_mixer-trm_mixer_nomix,mae,0.02629355788230896,0.0810625954012176,10,6,4,0.75390625,0,0.75390625
single,trm_mixer-trm_mixer_nomix,r2,-0.07508917450091394,0.1928305453619497,10,5,5,1.0,0,1.0
single,trm_mixer_nomix-ff_matched,accuracy,0.19010336101055145,0.1248594912918265,10,10,0,0.001953125,0,0.001953125
single,trm_mixer_nomix-ff_matched,mse,-0.19010336101055145,0.1248594912918265,10,0,10,0.001953125,0,0.001953125
single,trm_mixer_nomix-ff_matched,mae,-0.10574288666248322,0.05380993896653254,10,0,10,0.001953125,0,0.001953125
single,trm_mixer_nomix-ff_matched,r2,0.20291368618204228,0.15790279459342108,10,10,0,0.001953125,0,0.001953125
single,trm_mixer-ff_matched,accuracy,0.11503554582595825,0.2193535260671457,10,8,2,0.109375,0,0.109375
single,trm_mixer-ff_matched,mse,-0.11503554582595825,0.2193535260671457,10,2,8,0.109375,0,0.109375
single,trm_mixer-ff_matched,mae,-0.07944932878017426,0.0808152537214631,10,2,8,0.109375,0,0.109375
single,trm_mixer-ff_matched,r2,0.12782451168112835,0.2340217354121622,10,8,2,0.109375,0,0.109375
single,trm_flat-ff_matched,accuracy,0.08400782346725463,0.09892807977339463,10,9,1,0.021484375,0,0.021484375
single,trm_flat-ff_matched,mse,-0.08400782346725463,0.09892807977339463,10,1,9,0.021484375,0,0.021484375
single,trm_flat-ff_matched,mae,-0.03921450972557068,0.03798688627290063,10,1,9,0.021484375,0,0.021484375
single,trm_flat-ff_matched,r2,0.09049597320705709,0.11159377166760526,10,9,1,0.021484375,0,0.021484375
single,trm_mixer-trm_flat,accuracy,0.031027722358703613,0.21444630040445137,10,7,3,0.34375,0,0.34375
single,trm_mixer-trm_flat,mse,-0.031027722358703613,0.21444630040445137,10,3,7,0.34375,0,0.34375
single,trm_mixer-trm_flat,mae,-0.04023481905460358,0.07686392560665241,10,2,8,0.109375,0,0.109375
single,trm_mixer-trm_flat,r2,0.037328538474071214,0.2159161523596397,10,7,3,0.34375,0,0.34375
